id,Project Name,Filename:Line number,Specification,Conclusion,log
89,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest2.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest2.test1014(RegressionTest2.java:408), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
90,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest3.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest3.test1652(RegressionTest3.java:3082), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
91,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest4.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest4.test2141(RegressionTest4.java:2808), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
92,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest5.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest5.test2579(RegressionTest5.java:1908), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
93,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest6.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest6.test3413(RegressionTest6.java:8609), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
94,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest7.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest7.test3931(RegressionTest7.java:9284), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
95,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest8.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest8.test4270(RegressionTest8.java:6417), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
96,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest9.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest9.test4666(RegressionTest9.java:3340), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
97,Cue.lucene-interval-fields,lucene-interval-fields/test/java/com/greplin/interval/RegressionTest10.java,Comparable_CompareToNull,Truebug,"Specification Comparable_CompareToNull has been violated on line [com.greplin.interval.RegressionTest10.test5059(RegressionTest10.java:1430), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Comparable_CompareToNull.html"
98,recrack.kornakapi,com/thoughtworks/xstream/core/DefaultConverterLookup.java,Collections_SynchronizedMap,Truebug,"Specification Collections_SynchronizedMap has been violated on line [com.thoughtworks.xstream.core.DefaultConverterLookup.registerConverter(DefaultConverterLookup.java:56), com.thoughtworks.xstream.XStream.registerConverter(XStream.java:1033), com.thoughtworks.xstream.XStream.dynamicallyRegisterConverter(XStream.java:663), com.thoughtworks.xstream.XStream.setupConverters(XStream.java:543), com.thoughtworks.xstream.XStream.<init>(XStream.java:375), com.thoughtworks.xstream.XStream.<init>(XStream.java:301), org.plista.kornakapi.core.config.Configuration.fromXML(Configuration.java:34), org.plista.kornakapi.RegressionTest0.test00007(RegressionTest0.java:72), sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method), sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:498), org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47), org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12), org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44), org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17), org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70), org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.junit.runners.Suite.runChild(Suite.java:127), org.junit.runners.Suite.runChild(Suite.java:26), org.junit.runners.ParentRunner$3.run(ParentRunner.java:238), org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63), org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236), org.junit.runners.ParentRunner.access$000(ParentRunner.java:53), org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229), org.junit.runners.ParentRunner.run(ParentRunner.java:309), org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:316), org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:240), org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:214), org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:155), org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385), org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162), org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507), org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)]. Documentation for this property can be found at http://runtimeverification.com/monitor/annotated-java/__properties/html/mop/Collections_SynchronizedMap.html"
